10,60,10000
1897,Lee,Kenneth,M
1897,Lee,Matthew,M
1897,Li,Jason,M
1897,Li,Thomas,M
1897,Li,William,M
1897,Litvak,Aren,M
1897,Litvak,Carl,M
1897,Mammone,Jason,M
1897,Matyas,Cameron,M
1897,Matyas,Eric,M
1897,Matyas,Johnny,M
1897,Mostafavi,William,M
1897,Noel,David,M
1897,Noel,Eric,M
1897,Sytwu,Nam,M
1897,Wong,Matthew,M
1897,Yun,Allen,M
1897,Yun,Kai,M
1897,Yun,Nicholas,M
1897,Yun,William,M
1896,Anand,Casey,F
1896,Anand,Lindsay,F
1896,Burnett,Francis,F
1896,Chon,Kelli,F
1896,Clegg,Angelina,F
1896,Clegg,Casey,F
1896,Clegg,Giesel,F
1896,Clegg,Jennifer,F
1896,Clegg,Megan,F
1896,Crawford,Cortney,F
1896,Crawford,Michelle,F
1896,Crawford,Parvinder,F
1896,Damion,Louise,F
1896,Damion,Meredith,F
1896,Drawdy,Amanda,F
1896,Drawdy,Patricia,F
1896,Floyd,Alma,F
1896,Floyd,Amanda,F
1896,Floyd,Carol,F
1896,Floyd,Constance,F
1896,Floyd,Jula,F
1896,Gajan,Carol,F
1896,Gajan,Cortney,F
1896,Gee,Angelina,F
1896,Gee,Jennifer,F
1896,Getchel,Jennifer,F
1896,Hsu,Giesel,F
1896,Hsu,Michelle,F
1896,Hsu,Yolanda,F
1896,Jarvinen,Loria,F
1896,Kaur,Katrina,F
1896,Kwong,Angelina,F
1896,Kwong,Loria,F
1896,Kwong,Ming,F
1896,Kwong,Sapna,F
1896,Kwong,Valerie,F
1896,Lee,Annie,F
1896,Lee,Corina,F
1896,Lee,Elizabeth,F
1896,Lee,Ming,F
1896,Li,Monica,F
1896,Litvak,Stephanie,F
1896,Mammone,Cortney,F
1896,Matyas,Lisa,F
1896,Matyas,Yolanda,F
1896,Nguyen,Jula,F
1896,Noel,Christine,F
1896,Souza,Christine,F
1896,Souza,Kelli,F
1896,Wong,Kelli,F
1896,Wong,Megan,F
1896,Yun,Ming,F
1895,Anand,Kai,M
1895,Burnett,Thomas,M
1895,Chon,Timothy,M
1895,Clegg,Aren,M,1894,Anand,Cortney,F,1912,Clegg,Sofia,F,1917,Clegg,William,M
1895,Clegg,George,M,1894,Anand,Louise,F,1912,Clegg,Meredith,F,1914,Clegg,Parvinder,F,1918,Clegg,Cortney,F,1922,Clegg,Pamela,F,1926,Clegg,Francis,F,1930,Clegg,Jennie,F
1895,Clegg,Kai,M,1894,Burnett,Alma,F,1913,Clegg,Tommy,M,1915,Clegg,Matthew,M
1895,Clegg,Nicholas,M,1894,Burnett,Sofia,F,1913,Clegg,Eric,M,1914,Clegg,Katrina,F
1895,Clegg,Thomas,M,1894,Chon,Francis,F,1912,Clegg,Amanda,F,1915,Clegg,George,M,1919,Clegg,Matthew,M,1921,Clegg,Sean,M
1895,Crawford,Cameron,M,1894,Clegg,Casey,F,1912,Crawford,Sofia,F,1916,Crawford,Afsana,F
1895,Crawford,Clyde,M,1894,Clegg,Christine,F,1913,Crawford,Carl,M,1918,Crawford,Sapna,F,1923,Crawford,Nicholas,M,1925,Crawford,Salvador,M,1930,Crawford,Elizabeth,F,1932,Crawford,Jula,F,1936,Crawford,Meredith,F
1895,Crawford,Matthew,M,1894,Clegg,Cortney,F,1912,Crawford,Amanda,F,1915,Crawford,Johnny,M,1920,Crawford,Laura,F,1921,Crawford,Bernardo,M,1926,Crawford,Regina,F
1895,Crawford,Nam,M,1894,Clegg,Pamela,F,1915,Crawford,Nicholas,M,1918,Crawford,Louise,F,1921,Crawford,Carl,M,1924,Crawford,Pamela,F,1928,Crawford,Yolanda,F,1932,Crawford,Christine,F,1935,Crawford,Denys,M
1895,Drawdy,George,M,1894,Crawford,Christine,F,1911,Drawdy,Ryan,M,1914,Drawdy,Meredith,F,1916,Drawdy,Angelina,F,1917,Drawdy,Jason,M
1895,Drawdy,Kenneth,M,1894,Crawford,Megan,F,1913,Drawdy,Bernardo,M,1915,Drawdy,Clyde,M,1917,Drawdy,Aleksandr,M
1895,Ewing,Denys,M,1894,Damion,Amanda,F,1911,Ewing,Mackenzie,M,1912,Ewing,Loria,F,1917,Ewing,Salvador,M
1895,Floyd,George,M,1894,Damion,Carol,F,1912,Floyd,Tera,F
1895,Floyd,Thomas,M,1894,Drawdy,Katrina,F,1911,Floyd,Aleksandr,M
1895,Gajan,Clyde,M,1894,Ewing,Louise,F,1913,Gajan,William,M,1914,Gajan,Loria,F,1917,Gajan,Eric,M,1921,Gajan,Eric,M
1895,Gajan,Nicholas,M,1894,Ewing,Parvinder,F,1913,Gajan,Nicholas,M
1895,Gee,Bernardo,M,1894,Ewing,Valerie,F,1912,Gee,Sofia,F,1915,Gee,Jason,M,1919,Gee,George,M,1921,Gee,Jason,M,1922,Gee,Monica,F,1927,Gee,Tommy,M
1895,Gee,Jason,M,1894,Floyd,Afsana,F,1915,Gee,Charles,M,1919,Gee,Aleksandr,M,1921,Gee,Salvador,M,1926,Gee,Cortney,F,1930,Gee,Francis,F,1931,Gee,Thomas,M,1936,Gee,Jennie,F
1895,Getchel,Denys,M,1894,Floyd,Elizabeth,F,1913,Getchel,Thomas,M,1916,Getchel,Sapna,F,1918,Getchel,Louise,F
1895,Getchel,Kai,M,1894,Floyd,Michelle,F
1895,Hao,Salvador,M,1894,Floyd,Sofia,F,1912,Hao,Lisa,F,1914,Hao,Alina,F,1919,Hao,Kenneth,M,1923,Hao,Cameron,M,1927,Hao,Aleksandr,M
1895,Hsu,Thomas,M,1894,Floyd,Stephanie,F,1913,Hsu,Eric,M,1915,Hsu,Barrett,M,1917,Hsu,Ryan,M
1895,Kwong,Barrett,M,1894,Gajan,Pamela,F
1895,Lee,Charles,M,1894,Getchel,Casey,F,1914,Lee,Clairissa,F,1918,Lee,Sapna,F,1921,Lee,Clyde,M,1926,Lee,Alina,F
1895,Lee,Denys,M,1894,Getchel,Loria,F,1915,Lee,Ryan,M,1919,Lee,Ryan,M
1895,Lee,George,M,1894,Getchel,Megan,F,1913,Lee,Kai,M,1918,Lee,Jula,F,1919,Lee,George,M,1920,Lee,Jula,F,1923,Lee,Tyler,M
1895,Lee,Ryan,M,1894,Hsu,Yolanda,F,1913,Lee,Eric,M,1918,Lee,Lindsay,F,1923,Lee,Charles,M,1927,Lee,David,M,1931,Lee,Johnny,M,1935,Lee,Allen,M
1895,Li,Sean,M,1894,Jarvinen,Afsana,F,1912,Li,Valerie,F,1915,Li,Aren,M
1895,Li,Tommy,M,1894,Kwong,Amanda,F,1913,Li,Jason,M
1895,Li,William,M,1894,Kwong,Carol,F
1895,Litvak,Carl,M,1894,Kwong,Josephine,F,1911,Litvak,Nicholas,M,1916,Litvak,Yvonne,F,1919,Litvak,Denys,M
1895,Litvak,Salvador,M,1894,Kwong,Jula,F,1911,Litvak,William,M
1895,Mammone,Mackenzie,M,1894,Lee,Loria,F,1913,Mammone,Jason,M,1917,Mammone,Timothy,M,1918,Mammone,Sapna,F,1922,Mammone,Lisa,F,1925,Mammone,Kevin,M
1895,Matyas,Barrett,M,1894,Lee,Louise,F,1914,Matyas,Jennie,F
1895,Matyas,Charles,M,1894,Lee,Stephanie,F,1914,Matyas,Clairissa,F,1917,Matyas,Matthew,M,1921,Matyas,Denys,M,1925,Matyas,Justin,M,1927,Matyas,Matthew,M,1931,Matyas,Nam,M
1895,Matyas,Thomas,M,1894,Li,Casey,F,1913,Matyas,Kai,M,1914,Matyas,Alina,F,1915,Matyas,Bernardo,M
1895,McKenzie,Bernardo,M,1894,Li,Valerie,F
1895,Mostafavi,Cameron,M,1894,Mammone,Alina,F
1895,Noel,Johnny,M,1894,Mammone,Sara,F,1914,Noel,Joyce,F,1916,Noel,Francis,F
1895,Noel,Justin,M,1894,Matyas,Louise,F,1912,Noel,Jennifer,F,1913,Noel,Ryan,M,1917,Noel,Johnny,M,1922,Noel,Joyce,F
1895,Noel,Mackenzie,M,1894,Matyas,Parvinder,F,1913,Noel,Nam,M,1914,Noel,Jennifer,F
1895,Souza,Christopher,M,1894,Matyas,Sofia,F,1911,Souza,Nicholas,M,1915,Souza,David,M,1916,Souza,Sapna,F,1920,Souza,Valerie,F,1922,Souza,Alina,F,1924,Souza,Yolanda,F,1927,Souza,Clyde,M
1895,Souza,Jason,M,1894,Mostafavi,Afsana,F,1915,Souza,Kenneth,M,1920,Souza,Constance,F
1895,Souza,Sean,M,1894,Noel,Jula,F,1913,Souza,Eric,M,1914,Souza,Josephine,F,1918,Souza,Ming,F,1922,Souza,Jula,F,1926,Souza,Monica,F,1930,Souza,Afsana,F,1932,Souza,Patricia,F
1895,Wong,George,M,1894,Souza,Cortney,F,1912,Wong,Jula,F,1915,Wong,Christopher,M,1919,Wong,Ryan,M,1920,Wong,Lindsay,F,1922,Wong,Valerie,F,1923,Wong,Carl,M
1895,Wong,Nam,M,1894,Souza,Josephine,F,1914,Wong,Sapna,F,1917,Wong,George,M,1921,Wong,Clyde,M
1895,Yun,Carl,M,1894,Souza,Meredith,F,1913,Yun,Mackenzie,M,1915,Yun,Matthew,M,1917,Yun,Cameron,M,1919,Yun,Clyde,M,1923,Yun,Kai,M,1926,Yun,Yolanda,F,1930,Yun,Giesel,F
1895,Yun,George,M,1894,Sytwu,Amanda,F,1914,Yun,Christine,F,1917,Yun,Aleksandr,M,1920,Yun,Pamela,F
1895,Yun,William,M,1894,Wong,Francis,F,1914,Yun,Monica,F,1918,Yun,Stephanie,F,1919,Yun,Mackenzie,M,1922,Yun,Kelli,F,1926,Yun,Lisa,F,1927,Yun,Allen,M,1930,Yun,Stephanie,F
1894,Anand,Cortney,F,1895,Clegg,Aren,M,1912,Clegg,Sofia,F,1917,Clegg,William,M
1894,Anand,Louise,F,1895,Clegg,George,M,1912,Clegg,Meredith,F,1914,Clegg,Parvinder,F,1918,Clegg,Cortney,F,1922,Clegg,Pamela,F,1926,Clegg,Francis,F,1930,Clegg,Jennie,F
1894,Burnett,Alma,F,1895,Clegg,Kai,M,1913,Clegg,Tommy,M,1915,Clegg,Matthew,M
1894,Burnett,Sofia,F,1895,Clegg,Nicholas,M,1913,Clegg,Eric,M,1914,Clegg,Katrina,F
1894,Chon,Francis,F,1895,Clegg,Thomas,M,1912,Clegg,Amanda,F,1915,Clegg,George,M,1919,Clegg,Matthew,M,1921,Clegg,Sean,M
1894,Clegg,Casey,F,1895,Crawford,Cameron,M,1912,Crawford,Sofia,F,1916,Crawford,Afsana,F
1894,Clegg,Christine,F,1895,Crawford,Clyde,M,1913,Crawford,Carl,M,1918,Crawford,Sapna,F,1923,Crawford,Nicholas,M,1925,Crawford,Salvador,M,1930,Crawford,Elizabeth,F,1932,Crawford,Jula,F,1936,Crawford,Meredith,F
1894,Clegg,Cortney,F,1895,Crawford,Matthew,M,1912,Crawford,Amanda,F,1915,Crawford,Johnny,M,1920,Crawford,Laura,F,1921,Crawford,Bernardo,M,1926,Crawford,Regina,F
1894,Clegg,Pamela,F,1895,Crawford,Nam,M,1915,Crawford,Nicholas,M,1918,Crawford,Louise,F,1921,Crawford,Carl,M,1924,Crawford,Pamela,F,1928,Crawford,Yolanda,F,1932,Crawford,Christine,F,1935,Crawford,Denys,M
1894,Crawford,Christine,F,1895,Drawdy,George,M,1911,Drawdy,Ryan,M,1914,Drawdy,Meredith,F,1916,Drawdy,Angelina,F,1917,Drawdy,Jason,M
1894,Crawford,Megan,F,1895,Drawdy,Kenneth,M,1913,Drawdy,Bernardo,M,1915,Drawdy,Clyde,M,1917,Drawdy,Aleksandr,M
1894,Damion,Amanda,F,1895,Ewing,Denys,M,1911,Ewing,Mackenzie,M,1912,Ewing,Loria,F,1917,Ewing,Salvador,M
1894,Damion,Carol,F,1895,Floyd,George,M,1912,Floyd,Tera,F
1894,Drawdy,Katrina,F,1895,Floyd,Thomas,M,1911,Floyd,Aleksandr,M
1894,Ewing,Louise,F,1895,Gajan,Clyde,M,1913,Gajan,William,M,1914,Gajan,Loria,F,1917,Gajan,Eric,M,1921,Gajan,Eric,M
1894,Ewing,Parvinder,F,1895,Gajan,Nicholas,M,1913,Gajan,Nicholas,M
1894,Ewing,Valerie,F,1895,Gee,Bernardo,M,1912,Gee,Sofia,F,1915,Gee,Jason,M,1919,Gee,George,M,1921,Gee,Jason,M,1922,Gee,Monica,F,1927,Gee,Tommy,M
1894,Floyd,Afsana,F,1895,Gee,Jason,M,1915,Gee,Charles,M,1919,Gee,Aleksandr,M,1921,Gee,Salvador,M,1926,Gee,Cortney,F,1930,Gee,Francis,F,1931,Gee,Thomas,M,1936,Gee,Jennie,F
1894,Floyd,Elizabeth,F,1895,Getchel,Denys,M,1913,Getchel,Thomas,M,1916,Getchel,Sapna,F,1918,Getchel,Louise,F
1894,Floyd,Michelle,F,1895,Getchel,Kai,M
1894,Floyd,Sofia,F,1895,Hao,Salvador,M,1912,Hao,Lisa,F,1914,Hao,Alina,F,1919,Hao,Kenneth,M,1923,Hao,Cameron,M,1927,Hao,Aleksandr,M
1894,Floyd,Stephanie,F,1895,Hsu,Thomas,M,1913,Hsu,Eric,M,1915,Hsu,Barrett,M,1917,Hsu,Ryan,M
1894,Gajan,Pamela,F,1895,Kwong,Barrett,M
1894,Getchel,Casey,F,1895,Lee,Charles,M,1914,Lee,Clairissa,F,1918,Lee,Sapna,F,1921,Lee,Clyde,M,1926,Lee,Alina,F
1894,Getchel,Loria,F,1895,Lee,Denys,M,1915,Lee,Ryan,M,1919,Lee,Ryan,M
1894,Getchel,Megan,F,1895,Lee,George,M,1913,Lee,Kai,M,1918,Lee,Jula,F,1919,Lee,George,M,1920,Lee,Jula,F,1923,Lee,Tyler,M
1894,Hsu,Yolanda,F,1895,Lee,Ryan,M,1913,Lee,Eric,M,1918,Lee,Lindsay,F,1923,Lee,Charles,M,1927,Lee,David,M,1931,Lee,Johnny,M,1935,Lee,Allen,M
1894,Jarvinen,Afsana,F,1895,Li,Sean,M,1912,Li,Valerie,F,1915,Li,Aren,M
1894,Kwong,Amanda,F,1895,Li,Tommy,M,1913,Li,Jason,M
1894,Kwong,Carol,F,1895,Li,William,M
1894,Kwong,Josephine,F,1895,Litvak,Carl,M,1911,Litvak,Nicholas,M,1916,Litvak,Yvonne,F,1919,Litvak,Denys,M
1894,Kwong,Jula,F,1895,Litvak,Salvador,M,1911,Litvak,William,M
1894,Lee,Loria,F,1895,Mammone,Mackenzie,M,1913,Mammone,Jason,M,1917,Mammone,Timothy,M,1918,Mammone,Sapna,F,1922,Mammone,Lisa,F,1925,Mammone,Kevin,M
1894,Lee,Louise,F,1895,Matyas,Barrett,M,1914,Matyas,Jennie,F
1894,Lee,Stephanie,F,1895,Matyas,Charles,M,1914,Matyas,Clairissa,F,1917,Matyas,Matthew,M,1921,Matyas,Denys,M,1925,Matyas,Justin,M,1927,Matyas,Matthew,M,1931,Matyas,Nam,M
1894,Li,Casey,F,1895,Matyas,Thomas,M,1913,Matyas,Kai,M,1914,Matyas,Alina,F,1915,Matyas,Bernardo,M
1894,Li,Valerie,F,1895,McKenzie,Bernardo,M
1894,Mammone,Alina,F,1895,Mostafavi,Cameron,M
1894,Mammone,Sara,F,1895,Noel,Johnny,M,1914,Noel,Joyce,F,1916,Noel,Francis,F
1894,Matyas,Louise,F,1895,Noel,Justin,M,1912,Noel,Jennifer,F,1913,Noel,Ryan,M,1917,Noel,Johnny,M,1922,Noel,Joyce,F
1894,Matyas,Parvinder,F,1895,Noel,Mackenzie,M,1913,Noel,Nam,M,1914,Noel,Jennifer,F
1894,Matyas,Sofia,F,1895,Souza,Christopher,M,1911,Souza,Nicholas,M,1915,Souza,David,M,1916,Souza,Sapna,F,1920,Souza,Valerie,F,1922,Souza,Alina,F,1924,Souza,Yolanda,F,1927,Souza,Clyde,M
1894,Mostafavi,Afsana,F,1895,Souza,Jason,M,1915,Souza,Kenneth,M,1920,Souza,Constance,F
1894,Noel,Jula,F,1895,Souza,Sean,M,1913,Souza,Eric,M,1914,Souza,Josephine,F,1918,Souza,Ming,F,1922,Souza,Jula,F,1926,Souza,Monica,F,1930,Souza,Afsana,F,1932,Souza,Patricia,F
1894,Souza,Cortney,F,1895,Wong,George,M,1912,Wong,Jula,F,1915,Wong,Christopher,M,1919,Wong,Ryan,M,1920,Wong,Lindsay,F,1922,Wong,Valerie,F,1923,Wong,Carl,M
1894,Souza,Josephine,F,1895,Wong,Nam,M,1914,Wong,Sapna,F,1917,Wong,George,M,1921,Wong,Clyde,M
1894,Souza,Meredith,F,1895,Yun,Carl,M,1913,Yun,Mackenzie,M,1915,Yun,Matthew,M,1917,Yun,Cameron,M,1919,Yun,Clyde,M,1923,Yun,Kai,M,1926,Yun,Yolanda,F,1930,Yun,Giesel,F
1894,Sytwu,Amanda,F,1895,Yun,George,M,1914,Yun,Christine,F,1917,Yun,Aleksandr,M,1920,Yun,Pamela,F
1894,Wong,Francis,F,1895,Yun,William,M,1914,Yun,Monica,F,1918,Yun,Stephanie,F,1919,Yun,Mackenzie,M,1922,Yun,Kelli,F,1926,Yun,Lisa,F,1927,Yun,Allen,M,1930,Yun,Stephanie,F
1894,Wong,Louise,F,1893,Anand,Christopher,M,1911,Anand,Nicholas,M
1894,Yun,Alina,F,1893,Azari,Bernardo,M,1912,Azari,Yvonne,F,1913,Azari,David,M,1916,Azari,Megan,F,1921,Azari,Kai,M,1925,Azari,William,M
1894,Yun,Annie,F,1893,Burnett,Cameron,M,1913,Burnett,Allen,M,1915,Burnett,Allen,M,1919,Burnett,Salvador,M,1922,Burnett,Yolanda,F,1927,Burnett,Denys,M,1928,Burnett,Patricia,F,1931,Burnett,Cameron,M
1894,Yun,Clairissa,F,1893,Burnett,Eric,M,1912,Burnett,Constance,F,1916,Burnett,Joyce,F
1893,Anand,Christopher,M,1894,Wong,Louise,F,1911,Anand,Nicholas,M
1893,Azari,Bernardo,M,1894,Yun,Alina,F,1912,Azari,Yvonne,F,1913,Azari,David,M,1916,Azari,Megan,F,1921,Azari,Kai,M,1925,Azari,William,M
1893,Burnett,Cameron,M,1894,Yun,Annie,F,1913,Burnett,Allen,M,1915,Burnett,Allen,M,1919,Burnett,Salvador,M,1922,Burnett,Yolanda,F,1927,Burnett,Denys,M,1928,Burnett,Patricia,F,1931,Burnett,Cameron,M
1893,Burnett,Eric,M,1894,Yun,Clairissa,F,1912,Burnett,Constance,F,1916,Burnett,Joyce,F
1893,Burnett,Kevin,M,1892,Anand,Afsana,F,1914,Burnett,Valerie,F,1917,Burnett,Clyde,M,1920,Burnett,Valerie,F,1924,Burnett,Afsana,F,1926,Burnett,Giesel,F,1931,Burnett,Allen,M
1893,Chon,Eric,M,1892,Anand,Casey,F,1912,Chon,Carol,F,1916,Chon,Elizabeth,F,1918,Chon,Constance,F,1920,Chon,Tera,F,1922,Chon,Afsana,F
1893,Chon,Justin,M,1892,Anand,Giesel,F,1912,Chon,Michelle,F,1915,Chon,William,M,1919,Chon,Cameron,M,1920,Chon,Ming,F,1923,Chon,Tommy,M,1928,Chon,Monica,F,1930,Chon,Afsana,F
1893,Clegg,Cameron,M,1892,Anand,Yvonne,F,1914,Clegg,Alina,F,1917,Clegg,Christopher,M
1893,Clegg,Clyde,M,1892,Burnett,Cortney,F,1913,Clegg,Denys,M,1917,Clegg,David,M,1919,Clegg,Eric,M,1920,Clegg,Annie,F,1922,Clegg,Angelina,F,1925,Clegg,Tyler,M,1928,Clegg,Giesel,F
1893,Clegg,George,M,1892,Burnett,Kelli,F,1912,Clegg,Sapna,F,1915,Clegg,Mackenzie,M,1919,Clegg,George,M,1924,Clegg,Francis,F,1928,Clegg,Corina,F,1933,Clegg,Johnny,M
1893,Clegg,Nicholas,M,1892,Burnett,Lisa,F,1914,Clegg,Kelli,F,1919,Clegg,Tommy,M,1921,Clegg,Nam,M
1893,Clegg,Sean,M,1892,Burnett,Meredith,F
1893,Crawford,Thomas,M,1892,Burnett,Regina,F
1893,Damion,Justin,M,1892,Clegg,Annie,F
1893,Damion,Kai,M,1892,Clegg,Lindsay,F
1893,Damion,Tyler,M,1892,Clegg,Michelle,F,1913,Damion,Eric,M,1917,Damion,Cameron,M
1893,Drawdy,Matthew,M,1892,Clegg,Ming,F,1912,Drawdy,Meredith,F,1916,Drawdy,Alma,F,1919,Drawdy,Cameron,M
1893,Drawdy,Timothy,M,1892,Clegg,Patricia,F,1911,Drawdy,Kai,M
1893,Drawdy,Tyler,M,1892,Clegg,Regina,F,1912,Drawdy,Corina,F,1914,Drawdy,Josephine,F,1917,Drawdy,Ryan,M,1918,Drawdy,Ming,F,1920,Drawdy,Meredith,F,1924,Drawdy,Sofia,F,1926,Drawdy,Clairissa,F
1893,Ewing,Barrett,M,1892,Crawford,Annie,F,1914,Ewing,Tera,F,1916,Ewing,Ming,F
1893,Floyd,Allen,M,1892,Crawford,Christine,F,1914,Floyd,Pamela,F
1893,Floyd,Aren,M,1892,Crawford,Clairissa,F,1913,Floyd,Mackenzie,M,1915,Floyd,Carl,M,1916,Floyd,Michelle,F,1920,Floyd,Jennie,F,1924,Floyd,Laura,F
1893,Floyd,Denys,M,1892,Crawford,Cortney,F,1911,Floyd,Sean,M,1915,Floyd,Jason,M,1917,Floyd,Bernardo,M
1893,Floyd,Jason,M,1892,Crawford,Joyce,F,1913,Floyd,Sean,M,1918,Floyd,Josephine,F,1922,Floyd,Megan,F,1924,Floyd,Jennie,F
1893,Floyd,Kenneth,M,1892,Crawford,Laura,F,1912,Floyd,Sara,F,1915,Floyd,Clyde,M,1919,Floyd,Cameron,M,1921,Floyd,Kevin,M,1925,Floyd,Kai,M,1930,Floyd,Jennie,F
1893,Floyd,Sean,M,1892,Drawdy,Alma,F,1914,Floyd,Giesel,F,1916,Floyd,Joyce,F,1920,Floyd,Francis,F,1924,Floyd,Monica,F
1893,Floyd,William,M,1892,Drawdy,Katrina,F,1912,Floyd,Yvonne,F,1913,Floyd,Eric,M,1918,Floyd,Patricia,F
1893,Gajan,Thomas,M,1892,Drawdy,Laura,F
1893,Gee,Barrett,M,1892,Floyd,Corina,F,1911,Gee,Kevin,M,1915,Gee,Sean,M
1893,Gee,Clyde,M,1892,Floyd,Cortney,F,1914,Gee,Regina,F,1918,Gee,Jennifer,F,1920,Gee,Sofia,F,1925,Gee,Eric,M,1929,Gee,Eric,M,1931,Gee,Mackenzie,M,1934,Gee,Amanda,F
1893,Gee,Nicholas,M,1892,Floyd,Katrina,F,1914,Gee,Christine,F
1893,Gee,Timothy,M,1892,Floyd,Loria,F,1914,Gee,Valerie,F,1915,Gee,Timothy,M
1893,Getchel,George,M,1892,Floyd,Pamela,F,1913,Getchel,Salvador,M,1916,Getchel,Patricia,F,1920,Getchel,Pamela,F,1923,Getchel,Jason,M,1927,Getchel,Aren,M,1928,Getchel,Corina,F,1930,Getchel,Monica,F
1893,Getchel,Kenneth,M,1892,Floyd,Sara,F,1915,Getchel,Mackenzie,M,1916,Getchel,Clairissa,F,1921,Getchel,Salvador,M
1893,Getchel,Matthew,M,1892,Gajan,Carol,F,1914,Getchel,Monica,F
1893,Jarvinen,Mackenzie,M,1892,Gajan,Elizabeth,F,1914,Jarvinen,Cortney,F,1916,Jarvinen,Joyce,F,1917,Jarvinen,Cameron,M,1920,Jarvinen,Cortney,F,1924,Jarvinen,Monica,F,1927,Jarvinen,Nicholas,M,1931,Jarvinen,Barrett,M
1893,Kaur,David,M,1892,Gee,Casey,F,1913,Kaur,Aleksandr,M,1916,Kaur,Lindsay,F,1918,Kaur,Afsana,F,1922,Kaur,Joyce,F,1924,Kaur,Sara,F
1893,Kaur,William,M,1892,Getchel,Jennifer,F
1893,Kwong,Barrett,M,1892,Getchel,Jula,F,1912,Kwong,Josephine,F,1915,Kwong,David,M
1893,Kwong,Carl,M,1892,Hao,Yolanda,F,1914,Kwong,Josephine,F,1917,Kwong,Allen,M,1920,Kwong,Francis,F,1924,Kwong,Carol,F,1926,Kwong,Sapna,F,1929,Kwong,Timothy,M
1893,Kwong,Thomas,M,1892,Hsu,Clairissa,F,1914,Kwong,Giesel,F,1918,Kwong,Annie,F
1893,Lee,Aren,M,1892,Hsu,Monica,F,1913,Lee,Aren,M,1915,Lee,Timothy,M,1918,Lee,Kelli,F,1919,Lee,Kenneth,M,1921,Lee,Tyler,M
1893,Lee,Jason,M,1892,Jarvinen,Michelle,F,1914,Lee,Yvonne,F,1916,Lee,Yolanda,F,1920,Lee,Parvinder,F
1893,Lee,Matthew,M,1892,Kaur,Afsana,F,1914,Lee,Monica,F,1919,Lee,Nicholas,M,1922,Lee,Lisa,F,1925,Lee,Charles,M,1929,Lee,Jason,M,1933,Lee,Aren,M,1935,Lee,George,M
1893,Lee,Nicholas,M,1892,Kaur,Francis,F,1915,Lee,Aren,M,1918,Lee,Angelina,F,1920,Lee,Ming,F,1921,Lee,Mackenzie,M,1926,Lee,Louise,F,1928,Lee,Christine,F
1893,Lee,Tommy,M,1892,Kaur,Valerie,F,1914,Lee,Patricia,F,1916,Lee,Francis,F,1918,Lee,Stephanie,F
1893,Li,George,M,1892,Kwong,Corina,F
1893,Li,Ryan,M,1892,Kwong,Francis,F,1911,Li,Tommy,M,1915,Li,Allen,M
1893,Litvak,Mackenzie,M,1892,Kwong,Giesel,F,1914,Litvak,Yolanda,F,1917,Litvak,Salvador,M,1921,Litvak,Carl,M,1925,Litvak,Kenneth,M
1893,Matyas,William,M,1892,Kwong,Jula,F,1913,Matyas,Timothy,M,1917,Matyas,Aren,M
1893,McKenzie,Aren,M,1892,Kwong,Sara,F,1914,McKenzie,Louise,F,1916,McKenzie,Yolanda,F,1919,McKenzie,Barrett,M
1893,Nguyen,Thomas,M,1892,Kwong,Valerie,F,1914,Nguyen,Angelina,F,1916,Nguyen,Alina,F,1918,Nguyen,Lisa,F,1923,Nguyen,Kai,M,1927,Nguyen,Kenneth,M,1930,Nguyen,Louise,F
1893,Noel,Kenneth,M,1892,Lee,Afsana,F,1914,Noel,Elizabeth,F,1917,Noel,Allen,M,1920,Noel,Sara,F
1893,Noel,Tyler,M,1892,Lee,Giesel,F,1912,Noel,Amanda,F,1917,Noel,Clyde,M,1918,Noel,Stephanie,F,1921,Noel,Aren,M,1922,Noel,Jennie,F,1926,Noel,Katrina,F
1893,Souza,Aren,M,1892,Lee,Loria,F,1913,Souza,Tommy,M,1916,Souza,Regina,F,1919,Souza,Tyler,M,1923,Souza,Eric,M,1926,Souza,Pamela,F,1927,Souza,Johnny,M,1929,Souza,Aren,M
1893,Souza,Johnny,M,1892,Lee,Regina,F,1912,Souza,Jennie,F,1915,Souza,Carl,M,1918,Souza,Lisa,F,1921,Souza,Thomas,M,1922,Souza,Cortney,F,1925,Souza,Kai,M,1927,Souza,Tommy,M
1893,Souza,Thomas,M,1892,Lee,Sara,F,1914,Souza,Sara,F,1915,Souza,Charles,M,1917,Souza,Jason,M,1920,Souza,Corina,F,1925,Souza,Christopher,M,1927,Souza,Carl,M
1893,Souza,Timothy,M,1892,Lee,Sofia,F,1915,Souza,Johnny,M,1917,Souza,Cameron,M
1893,Sytwu,Kai,M,1892,Lee,Yvonne,F,1914,Sytwu,Tera,F,1917,Sytwu,Ryan,M
1893,Sytwu,Tommy,M,1892,Li,Amanda,F,1913,Sytwu,Justin,M,1916,Sytwu,Michelle,F
1893,Wong,Barrett,M,1892,Li,Constance,F,1915,Wong,Barrett,M,1919,Wong,Tommy,M
1893,Wong,Bernardo,M,1892,Mammone,Corina,F,1914,Wong,Alma,F,1917,Wong,Kenneth,M,1921,Wong,Salvador,M,1925,Wong,Thomas,M,1929,Wong,Aleksandr,M
1893,Wong,Salvador,M,1892,Mammone,Ming,F,1913,Wong,Sean,M,1917,Wong,Christopher,M,1919,Wong,Carl,M
